customer_name,grant_name,eligibility_code,is_eligible,reason
Berkeley Gateway Transportation Management Association,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Non-Profit Organization and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Beverly Hills Cab,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Beverly Hills Cab,5310,e0003,false,Customer does not have service to non-urbanized area
Beverly Hills Cab,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Beverly Hills Cab,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Beverly Hills Cab,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Beverly Hills Cab,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Beverly Hills Cab,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Beverly Hills Cab,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Beverly Hills Cab,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Beverly Hills Cab,5339,e0001,false,
Beverly Hills Cab,5339,e0003,false,Customer does not have service to non-urbanized area
Beverly Hills Cab,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Beverly Hills Cab,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Beverly Hills Cab,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Beverly Hills Cab,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Big Valley 50 Plus,5310,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, local government, mpo, private non-profit"
Big Valley 50 Plus,5310,e0003,true,Customer has service to non-urbanized area
Big Valley 50 Plus,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Big Valley 50 Plus,5311 (f) Intercity,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Big Valley 50 Plus,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Big Valley 50 Plus,5311 CMAQ,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Big Valley 50 Plus,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Big Valley 50 Plus,5311 Rural,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Big Valley 50 Plus,5311 Rural,e0003,true,Customer has service to non-urbanized area
Big Valley 50 Plus,5339,e0001,false,
Big Valley 50 Plus,5339,e0003,true,Customer has service to non-urbanized area
Big Valley 50 Plus,SB 1 State of Good Repair,e0001,false,Customer org type is Non-Profit Organization and grant eligible types are transit agency
Big Valley 50 Plus,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Big Valley 50 Plus,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Big Valley 50 Plus,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Non-Profit Organization and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Binary System,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Binary System,5310,e0003,false,Customer does not have service to non-urbanized area
Binary System,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Binary System,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Binary System,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Binary System,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Binary System,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Binary System,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Binary System,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Binary System,5339,e0001,false,
Binary System,5339,e0003,false,Customer does not have service to non-urbanized area
Binary System,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Binary System,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Binary System,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Binary System,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Bishop Paiute Tribe,5310,e0003,true,Customer has service to non-urbanized area
Bishop Paiute Tribe,5310,e0001,false,"Customer org type is Tribe and grant eligible types are transit agency, local government, mpo, private non-profit"
Bishop Paiute Tribe,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Bishop Paiute Tribe,5311 (f) Intercity,e0001,true,"Customer org type is Tribe and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Bishop Paiute Tribe,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Bishop Paiute Tribe,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Bishop Paiute Tribe,5311 CMAQ,e0001,true,"Customer org type is Tribe and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Bishop Paiute Tribe,5311 Rural,e0003,true,Customer has service to non-urbanized area
Bishop Paiute Tribe,5311 Rural,e0001,true,"Customer org type is Tribe and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Bishop Paiute Tribe,5339,e0003,true,Customer has service to non-urbanized area
Bishop Paiute Tribe,5339,e0001,false,
Bishop Paiute Tribe,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Bishop Paiute Tribe,SB 1 State of Good Repair,e0001,false,Customer org type is Tribe and grant eligible types are transit agency
Bishop Paiute Tribe,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Bishop Paiute Tribe,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Tribe and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Bishop Peak Technologies,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Bishop Peak Technologies,5310,e0003,true,Customer has service to non-urbanized area
